,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,TotalBathrooms,Total_porch_sf,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No Garage,GarageYrBlt_1896.0,GarageYrBlt_1900.0,GarageYrBlt_1906.0,GarageYrBlt_1908.0,GarageYrBlt_1910.0,GarageYrBlt_1914.0,GarageYrBlt_1915.0,GarageYrBlt_1916.0,GarageYrBlt_1917.0,GarageYrBlt_1918.0,GarageYrBlt_1919.0,GarageYrBlt_1920.0,GarageYrBlt_1921.0,GarageYrBlt_1922.0,GarageYrBlt_1923.0,GarageYrBlt_1924.0,GarageYrBlt_1925.0,GarageYrBlt_1926.0,GarageYrBlt_1927.0,GarageYrBlt_1928.0,GarageYrBlt_1929.0,GarageYrBlt_1930.0,GarageYrBlt_1931.0,GarageYrBlt_1932.0,GarageYrBlt_1933.0,GarageYrBlt_1934.0,GarageYrBlt_1935.0,GarageYrBlt_1936.0,GarageYrBlt_1937.0,GarageYrBlt_1938.0,GarageYrBlt_1939.0,GarageYrBlt_1940.0,GarageYrBlt_1941.0,GarageYrBlt_1942.0,GarageYrBlt_1943.0,GarageYrBlt_1945.0,GarageYrBlt_1946.0,GarageYrBlt_1947.0,GarageYrBlt_1948.0,GarageYrBlt_1949.0,GarageYrBlt_1950.0,GarageYrBlt_1951.0,GarageYrBlt_1952.0,GarageYrBlt_1953.0,GarageYrBlt_1954.0,GarageYrBlt_1955.0,GarageYrBlt_1956.0,GarageYrBlt_1957.0,GarageYrBlt_1958.0,GarageYrBlt_1959.0,GarageYrBlt_1960.0,GarageYrBlt_1961.0,GarageYrBlt_1962.0,GarageYrBlt_1963.0,GarageYrBlt_1964.0,GarageYrBlt_1965.0,GarageYrBlt_1966.0,GarageYrBlt_1967.0,GarageYrBlt_1968.0,GarageYrBlt_1969.0,GarageYrBlt_1970.0,GarageYrBlt_1971.0,GarageYrBlt_1972.0,GarageYrBlt_1973.0,GarageYrBlt_1974.0,GarageYrBlt_1975.0,GarageYrBlt_1976.0,GarageYrBlt_1977.0,GarageYrBlt_1978.0,GarageYrBlt_1979.0,GarageYrBlt_1980.0,GarageYrBlt_1981.0,GarageYrBlt_1982.0,GarageYrBlt_1983.0,GarageYrBlt_1984.0,GarageYrBlt_1985.0,GarageYrBlt_1986.0,GarageYrBlt_1987.0,GarageYrBlt_1988.0,GarageYrBlt_1989.0,GarageYrBlt_1990.0,GarageYrBlt_1991.0,GarageYrBlt_1992.0,GarageYrBlt_1993.0,GarageYrBlt_1994.0,GarageYrBlt_1995.0,GarageYrBlt_1996.0,GarageYrBlt_1997.0,GarageYrBlt_1998.0,GarageYrBlt_1999.0,GarageYrBlt_2000.0,GarageYrBlt_2001.0,GarageYrBlt_2002.0,GarageYrBlt_2003.0,GarageYrBlt_2004.0,GarageYrBlt_2005.0,GarageYrBlt_2006.0,GarageYrBlt_2007.0,GarageYrBlt_2008.0,GarageYrBlt_2009.0,GarageYrBlt_2010.0,GarageYrBlt_2207.0,GarageYrBlt_No Garage,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
964,3.885846472488202,6.831327892742091,20.967616317319482,1.7304631471189666,2.5409627556327754,1.0,3.055641538058108,2.820334103642824,15.19064737641105,15.193765294899782,1.0,2.194317637875777,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,12.449076309777542,12.449076309777542,1.0,1.7304631471189666,12.449076309777542,12.151347822781824,1.0,14.270696004831407,1.0,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.194317637875777,3.6025944687727294,3.2596737867230705,1.7304631471189666,2.194317637875777,1.0,2.194317637875777,10.672623079178159,3.055641538058108,3.055641538058108,2.194317637875777,1.0,7.02174235239564,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.750250297485029,1.7304631471189666,15.578258148394013,2.3782017963726023,7.02174235239564,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
758,3.885846472488202,6.831327892742091,21.696835685044267,1.7304631471189666,1.0,1.0,3.440268378362637,2.820334103642824,15.175018034740056,15.175018034740056,11.337416044520737,2.194317637875777,2.820334103642824,2.194317637875777,2.820334103642824,1.0,2.5409627556327754,6.559490358416789,1.0,6.80273872401839,13.641081179098602,13.919320259582333,1.0,1.7304631471189666,13.941522501779879,13.653137235977375,1.0,15.932067344439,1.0,1.0,2.194317637875777,1.7304631471189666,2.820334103642824,1.7304631471189666,2.194317637875777,3.750250297485029,3.2596737867230705,1.7304631471189666,3.055641538058108,2.194317637875777,2.5409627556327754,12.339778687893531,3.055641538058108,3.055641538058108,2.194317637875777,9.335516734766312,7.615044151314694,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,2.194317637875777,1.7304631471189666,17.333334093460486,2.3782017963726023,10.178050664421775,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
252,3.885846472488202,6.831327892742091,20.173434301155382,1.7304631471189666,1.0,1.0,3.055641538058108,2.820334103642824,15.189087426187385,15.189087426187385,1.0,2.194317637875777,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,12.500648811372505,12.500648811372505,1.0,1.7304631471189666,12.500648811372505,12.647319302994648,1.0,14.571679876468389,1.0,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.194317637875777,3.2596737867230705,3.2596737867230705,1.0,2.5409627556327754,2.194317637875777,2.194317637875777,11.371952633774399,3.055641538058108,3.055641538058108,2.194317637875777,8.308627591436396,6.172534928709971,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,2.5409627556327754,2.194317637875777,15.811168794919832,2.3782017963726023,8.909100235945502,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1323,3.2596737867230705,5.969939052451073,17.13781661141685,1.7304631471189666,2.5409627556327754,1.0,2.5409627556327754,2.5409627556327754,15.05886277478713,15.103851511653946,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,1.0,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,12.493820273589396,12.493820273589396,1.7304631471189666,1.0,12.493820273589396,1.0,1.0,12.493820273589396,1.0,1.0,1.7304631471189666,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,3.055641538058108,3.2596737867230705,1.0,2.5409627556327754,1.7304631471189666,1.0,1.0,2.5409627556327754,2.5409627556327754,1.0,1.0,1.0,7.65495044352145,1.0,1.0,1.0,2.5409627556327754,2.194317637875777,1.0,1.0,2.194317637875777,14.48175853091595,1.7304631471189666,7.65495044352145,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
659,3.885846472488202,7.221213632878419,21.739174890123962,1.7304631471189666,2.5409627556327754,1.0,3.2596737867230705,3.2596737867230705,15.145138012244155,15.145138012244155,9.444260751716477,2.5409627556327754,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,3.2596737867230705,1.0,3.2596737867230705,1.0,12.4835501066498,12.4835501066498,2.820334103642824,1.7304631471189666,13.50304918615027,12.4835501066498,1.0,15.079819169923036,1.0,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.5409627556327754,3.440268378362637,3.2596737867230705,1.7304631471189666,3.055641538058108,2.194317637875777,2.194317637875777,11.515640585342503,3.055641538058108,3.055641538058108,2.194317637875777,1.0,7.899103929073757,9.622253717854797,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,2.194317637875777,1.7304631471189666,16.17618171966228,2.3782017963726023,10.492944395952554,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1233,4.0113402432628344,6.5270737381589985,20.246503095192306,1.7304631471189666,2.5409627556327754,1.0,2.820334103642824,3.055641538058108,15.041036173344699,15.103851511653946,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,1.0,3.2596737867230705,1.0,3.2596737867230705,1.0,12.951940311054344,12.951940311054344,2.820334103642824,1.0,13.19227515513423,12.951940311054344,1.0,15.126140415265303,1.0,1.0,1.7304631471189666,1.7304631471189666,2.820334103642824,1.7304631471189666,2.5409627556327754,3.440268378362637,3.2596737867230705,1.0,2.5409627556327754,1.7304631471189666,1.0,1.0,2.5409627556327754,2.5409627556327754,1.0,1.0,9.013883697367245,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,2.194317637875777,2.194317637875777,16.38191519759838,1.9822467037532343,9.013883697367245,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1355,3.055641538058108,7.047663906109832,21.78969461151656,1.7304631471189666,1.0,1.0,2.820334103642824,3.055641538058108,15.13723429091449,15.195323264382047,1.0,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,2.5409627556327754,2.194317637875777,12.274547968730774,3.2596737867230705,1.0,10.35034917822932,13.338074434417361,1.0,1.7304631471189666,13.338074434417361,1.0,1.0,13.338074434417361,1.7304631471189666,1.0,1.7304631471189666,1.7304631471189666,2.5409627556327754,1.7304631471189666,2.5409627556327754,3.2596737867230705,3.2596737867230705,1.7304631471189666,1.7304631471189666,1.0,2.194317637875777,11.272201962485878,3.055641538058108,3.055641538058108,2.194317637875777,1.0,1.0,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.2596737867230705,2.820334103642824,15.418947857143579,2.3782017963726023,1.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
271,3.055641538058108,7.047663906109832,26.897771108114387,1.7304631471189666,1.0,2.194317637875777,3.2596737867230705,3.2596737867230705,15.110233605762662,15.19064737641105,1.0,2.5409627556327754,2.820334103642824,2.194317637875777,2.820334103642824,1.7304631471189666,2.5409627556327754,9.375577002227507,2.194317637875777,13.298208358761945,7.574446614595114,14.065429595673672,1.0,1.7304631471189666,14.018128339745576,1.0,1.0,14.018128339745576,1.7304631471189666,1.0,1.7304631471189666,1.0,2.194317637875777,1.7304631471189666,2.5409627556327754,3.055641538058108,2.820334103642824,2.194317637875777,3.055641538058108,2.5409627556327754,2.194317637875777,10.94551387609232,3.055641538058108,3.055641538058108,2.194317637875777,7.244955797756471,1.0,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.2596737867230705,2.194317637875777,16.200119191779837,2.194317637875777,7.244955797756471,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1454,3.055641538058108,7.337529394588084,21.99486849010855,1.7304631471189666,2.5409627556327754,1.0,3.055641538058108,3.055641538058108,15.1482947440103,15.16403784586512,8.0038814507272,2.5409627556327754,2.820334103642824,2.194317637875777,2.820334103642824,2.5409627556327754,1.0,12.473246903042902,3.055641538058108,8.659675454722642,11.692806572760158,14.385607312480666,2.820334103642824,1.7304631471189666,15.295204804308684,1.0,1.0,15.295204804308684,1.7304631471189666,1.0,2.194317637875777,1.0,2.5409627556327754,1.7304631471189666,2.5409627556327754,3.440268378362637,2.194317637875777,2.194317637875777,3.055641538058108,2.5409627556327754,2.194317637875777,11.272201962485878,3.055641538058108,3.055641538058108,2.194317637875777,10.384956206517197,1.0,1.0,1.0,1.0,1.0,2.5409627556327754,2.194317637875777,1.0,2.820334103642824,2.820334103642824,17.118017043200773,2.5409627556327754,10.384956206517197,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1153,3.885846472488202,7.047663906109832,22.157462507997813,1.7304631471189666,1.0,1.0,3.2596737867230705,3.055641538058108,15.127727309259253,15.16403784586512,9.930417557876343,2.5409627556327754,2.820334103642824,2.820334103642824,2.820334103642824,1.7304631471189666,1.0,11.029256998621547,3.2596737867230705,1.0,10.776483168029046,12.718228468762483,2.820334103642824,1.7304631471189666,12.83717499471455,12.885988291456293,1.0,14.890120185103031,1.0,1.0,1.7304631471189666,2.194317637875777,2.820334103642824,1.7304631471189666,2.194317637875777,3.6025944687727294,3.2596737867230705,2.194317637875777,2.194317637875777,2.5409627556327754,2.194317637875777,11.231351739686412,3.055641538058108,3.055641538058108,2.194317637875777,6.684506656824126,7.314734756825907,1.0,1.0,9.806219318423938,1.0,2.5409627556327754,1.0,1.0,3.440268378362637,2.194317637875777,16.12298985963411,2.194317637875777,10.818190297580122,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
443,1.0,6.460736201340262,17.398228614031744,1.7304631471189666,2.5409627556327754,1.0,3.2596737867230705,2.820334103642824,15.192206665778837,15.193765294899782,7.02174235239564,2.194317637875777,2.820334103642824,1.0,2.820334103642824,1.0,3.2596737867230705,1.0,3.2596737867230705,1.0,13.78301960596468,13.78301960596468,1.0,1.7304631471189666,13.78301960596468,1.0,1.0,13.78301960596468,1.0,1.0,2.194317637875777,1.0,2.194317637875777,1.7304631471189666,2.194317637875777,3.2596737867230705,3.2596737867230705,1.7304631471189666,2.194317637875777,1.0,2.5409627556327754,11.942769292012862,3.055641538058108,3.055641538058108,2.194317637875777,8.39749795772246,4.53041926495877,1.0,1.0,1.0,1.0,2.5409627556327754,2.820334103642824,1.0,3.6025944687727294,1.7304631471189666,15.912825655264273,2.194317637875777,8.620056264664793,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
